reqs,type,avg,stdev,max,stdevperc
80000,scone-async,1.67,597.14ms,3.70s,72.15%
80000,scone-async,1.08,458.00ms,2.19s,68.28%
80000,scone-async,1.79,700.85ms,3.71s,66.51%
80000,scone-async,1.12,582.97ms,2.47s,66.72%
80000,scone-async,1.77,563.33ms,3.03s,62.63%
80000,scone-async,1.51,591.80ms,2.99s,69.73%
80000,scone-async,1.28,825.61ms,3.19s,64.61%
80000,scone-async,1.66,659.46ms,3.51s,67.32%
1000,scone-sync,0.00149,439.85us,6.10ms,67.44%
1000,scone-sync,0.00171,442.15us,9.46ms,68.63%
1000,scone-sync,0.00162,456.75us,6.62ms,68.25%
1000,scone-sync,0.00158,462.70us,8.15ms,69.84%
1000,scone-sync,0.00155,451.70us,7.02ms,69.29%
1000,scone-sync,0.00163,467.55us,7.69ms,69.01%
1000,scone-sync,0.00175,439.88us,8.11ms,67.89%
1000,scone-sync,0.0017,438.01us,6.82ms,67.24%
1000,scone-sync,0.00166,452.41us,6.10ms,68.37%
1000,scone-sync,0.00155,424.14us,7.02ms,69.87%
1000,scone-sync,0.00173,448.46us,7.72ms,67.88%
1000,scone-sync,0.00169,477.36us,7.48ms,67.54%
1000,scone-sync,0.0017,453.35us,7.18ms,69.11%
1000,scone-sync,0.00154,455.51us,7.43ms,68.01%
1000,scone-sync,0.00166,466.77us,12.63ms,70.23%
1000,scone-sync,0.00165,458.57us,8.07ms,66.81%
1000,scone-sync,0.00147,438.55us,7.91ms,67.30%
1000,scone-sync,0.00161,462.41us,10.00ms,66.82%
1000,scone-sync,0.00153,454.02us,7.45ms,68.00%
1000,scone-sync,0.00147,465.96us,8.11ms,67.76%
1000,scone-sync,0.0017,437.63us,6.90ms,68.40%
1000,scone-sync,0.00171,435.34us,7.37ms,67.88%
1000,scone-sync,0.0017,447.46us,7.72ms,67.65%
1000,scone-sync,0.00171,447.59us,6.20ms,67.78%
1000,scone-sync,0.00168,461.53us,6.88ms,67.37%
1000,scone-sync,0.00155,437.25us,6.72ms,67.64%
1000,scone-sync,0.00153,441.28us,7.55ms,67.13%
1000,scone-sync,0.00162,436.75us,9.93ms,69.46%
1000,scone-sync,0.00161,455.60us,7.06ms,68.81%
1000,scone-sync,0.00155,446.08us,7.50ms,68.30%
1000,scone-sync,0.00165,463.43us,10.90ms,70.26%
1000,scone-sync,0.00163,446.72us,6.69ms,68.06%
1000,scone-sync,0.00166,457.35us,7.64ms,70.14%
1000,scone-sync,0.00162,476.55us,13.12ms,70.10%
1000,scone-sync,0.00157,443.38us,7.30ms,68.32%
1000,scone-sync,0.00163,462.33us,7.49ms,67.16%
1000,scone-sync,0.00168,438.34us,6.66ms,68.48%
1000,scone-sync,0.00166,455.05us,11.13ms,67.81%
1000,scone-sync,0.00171,462.04us,8.02ms,65.88%
1000,scone-sync,0.00173,451.23us,6.36ms,66.92%
1000,scone-sync,0.00171,465.73us,12.05ms,69.41%
1000,scone-sync,0.00165,451.03us,6.61ms,68.35%
1000,scone-sync,0.00151,440.28us,8.36ms,68.77%
1000,scone-sync,0.00165,467.91us,8.55ms,71.17%
1000,scone-sync,0.00171,476.62us,9.90ms,71.53%
1000,scone-sync,0.0015,447.88us,7.66ms,67.20%
1000,scone-sync,0.00149,428.63us,8.46ms,71.21%
1000,scone-sync,0.00149,437.12us,6.86ms,68.70%
1000,scone-sync,0.00154,435.90us,7.25ms,67.87%
1000,scone-sync,0.00158,452.58us,6.61ms,67.63%
5000,scone-sync,0.00145,512.06us,8.66ms,67.52%
5000,scone-sync,0.00148,517.96us,11.94ms,67.67%
5000,scone-sync,0.00149,512.58us,10.18ms,66.92%
5000,scone-sync,0.00146,497.50us,9.29ms,66.94%
5000,scone-sync,0.0015,581.96us,12.24ms,71.82%
5000,scone-sync,0.00149,514.34us,13.66ms,67.27%
5000,scone-sync,0.00148,520.88us,9.52ms,66.94%
5000,scone-sync,0.00148,519.79us,12.81ms,67.95%
5000,scone-sync,0.00146,519.78us,12.08ms,67.82%
5000,scone-sync,0.00146,512.45us,7.10ms,66.16%
5000,scone-sync,0.00149,537.48us,11.45ms,67.86%
5000,scone-sync,0.00146,522.44us,13.82ms,66.91%
5000,scone-sync,0.00151,517.28us,7.08ms,66.99%
5000,scone-sync,0.00149,532.56us,14.62ms,68.54%
5000,scone-sync,0.00151,510.01us,8.22ms,66.50%
5000,scone-sync,0.00148,506.29us,8.26ms,67.02%
5000,scone-sync,0.00145,500.47us,7.70ms,66.37%
5000,scone-sync,0.00149,536.39us,14.23ms,68.83%
5000,scone-sync,0.00146,519.04us,7.41ms,66.57%
5000,scone-sync,0.00145,530.44us,12.18ms,68.34%
5000,scone-sync,0.00147,513.88us,9.15ms,66.54%
5000,scone-sync,0.00148,519.12us,13.24ms,66.57%
5000,scone-sync,0.00145,519.53us,9.33ms,67.48%
5000,scone-sync,0.00149,521.94us,8.20ms,66.55%
5000,scone-sync,0.00146,518.96us,8.78ms,66.32%
5000,scone-sync,0.00146,526.15us,14.13ms,68.36%
5000,scone-sync,0.00148,514.41us,8.15ms,66.95%
5000,scone-sync,0.00145,507.63us,7.35ms,67.00%
5000,scone-sync,0.00149,516.69us,7.85ms,66.00%
5000,scone-sync,0.0015,531.78us,9.40ms,66.69%
5000,scone-sync,0.00143,494.82us,7.08ms,65.84%
5000,scone-sync,0.00145,546.72us,20.16ms,70.40%
5000,scone-sync,0.00147,500.04us,9.70ms,66.59%
5000,scone-sync,0.00146,518.57us,12.81ms,67.71%
5000,scone-sync,0.00146,565.11us,16.88ms,71.67%
5000,scone-sync,0.00148,515.85us,9.11ms,67.04%
5000,scone-sync,0.00146,509.04us,8.34ms,66.41%
5000,scone-sync,0.00148,534.64us,9.86ms,66.88%
5000,scone-sync,0.00144,512.74us,9.69ms,67.25%
5000,scone-sync,0.00146,519.97us,12.67ms,66.55%
5000,scone-sync,0.00145,524.50us,13.01ms,69.57%
5000,scone-sync,0.00145,524.41us,12.60ms,68.33%
5000,scone-sync,0.00148,510.19us,11.02ms,67.63%
5000,scone-sync,0.00149,526.54us,8.36ms,66.37%
5000,scone-sync,0.00145,508.77us,8.90ms,66.35%
5000,scone-sync,0.00147,528.59us,8.82ms,67.42%
5000,scone-sync,0.00149,526.42us,9.28ms,66.39%
5000,scone-sync,0.00144,521.78us,14.54ms,67.90%
5000,scone-sync,0.00146,502.05us,8.51ms,66.70%
5000,scone-sync,0.00145,526.01us,16.02ms,69.22%
10000,scone-sync,0.00254,7.79ms,113.98ms,98.85%
10000,scone-sync,0.00169,684.47us,18.99ms,72.13%
10000,scone-sync,0.00166,706.16us,18.93ms,73.90%
10000,scone-sync,0.00179,724.00us,15.03ms,68.56%
10000,scone-sync,0.0017,672.97us,10.80ms,70.64%
10000,scone-sync,0.00173,680.86us,13.44ms,69.18%
10000,scone-sync,0.00177,754.53us,21.92ms,73.38%
10000,scone-sync,0.00179,749.40us,20.99ms,70.98%
10000,scone-sync,0.00168,702.52us,17.55ms,72.58%
10000,scone-sync,0.00171,701.58us,18.46ms,71.27%
10000,scone-sync,0.00166,757.96us,29.36ms,79.04%
10000,scone-sync,0.00173,678.41us,10.76ms,69.70%
10000,scone-sync,0.00167,671.90us,20.66ms,72.06%
10000,scone-sync,0.00186,785.20us,18.11ms,70.43%
10000,scone-sync,0.00168,648.67us,8.64ms,69.50%
10000,scone-sync,0.0017,699.85us,19.04ms,72.11%
10000,scone-sync,0.00168,693.77us,17.39ms,71.32%
10000,scone-sync,0.00177,716.42us,18.37ms,69.49%
10000,scone-sync,0.00166,680.66us,18.93ms,72.17%
10000,scone-sync,0.00163,653.87us,14.56ms,71.82%
10000,scone-sync,0.00176,712.61us,19.92ms,70.69%
10000,scone-sync,0.00169,708.45us,21.23ms,73.92%
10000,scone-sync,0.00176,713.30us,14.64ms,69.69%
10000,scone-sync,0.00166,658.67us,13.18ms,71.48%
10000,scone-sync,0.00186,770.54us,11.69ms,68.18%
10000,scone-sync,0.00175,755.00us,24.40ms,73.55%
10000,scone-sync,0.00162,638.25us,17.07ms,72.87%
10000,scone-sync,0.0017,707.11us,20.86ms,70.43%
10000,scone-sync,0.00173,686.50us,15.62ms,69.91%
10000,scone-sync,0.00176,707.67us,17.06ms,69.40%
10000,scone-sync,0.00178,725.19us,15.65ms,69.00%
10000,scone-sync,0.00165,643.80us,14.37ms,70.45%
10000,scone-sync,0.00175,705.06us,15.19ms,70.22%
10000,scone-sync,0.00166,643.06us,13.42ms,70.48%
10000,scone-sync,0.00178,736.54us,18.93ms,69.55%
10000,scone-sync,0.00173,687.61us,12.84ms,69.32%
10000,scone-sync,0.00169,703.78us,21.10ms,71.73%
10000,scone-sync,0.00173,708.25us,20.26ms,70.91%
10000,scone-sync,0.00168,649.47us,13.94ms,69.65%
10000,scone-sync,0.00177,792.35us,21.95ms,75.00%
10000,scone-sync,0.00171,687.69us,13.75ms,70.25%
10000,scone-sync,0.0017,660.24us,12.49ms,69.12%
10000,scone-sync,0.00173,672.55us,9.96ms,68.84%
10000,scone-sync,0.00175,694.03us,10.55ms,67.90%
10000,scone-sync,0.00165,737.70us,20.83ms,75.26%
10000,scone-sync,0.00165,702.69us,21.58ms,74.27%
10000,scone-sync,0.00168,650.16us,10.18ms,69.62%
10000,scone-sync,0.00168,696.06us,16.96ms,71.77%
10000,scone-sync,0.00165,750.25us,26.80ms,77.85%
10000,scone-sync,0.00179,807.65us,18.48ms,75.17%
20000,scone-sync,0.00253,5.12ms,61.12ms,93.83%
20000,scone-sync,0.00174,3.02ms,50.18ms,95.90%
20000,scone-sync,0.0018,3.39ms,53.12ms,97.42%
20000,scone-sync,0.0028,5.58ms,59.07ms,93.37%
20000,scone-sync,0.00227,4.53ms,60.48ms,95.07%
20000,scone-sync,0.00235,4.68ms,62.24ms,94.74%
20000,scone-sync,0.00271,5.64ms,55.49ms,94.04%
20000,scone-sync,0.00243,5.19ms,67.20ms,95.12%
20000,scone-sync,0.00212,4.27ms,59.10ms,96.00%
20000,scone-sync,0.00189,3.85ms,54.50ms,96.82%
20000,scone-sync,0.0027,5.56ms,61.57ms,93.31%
20000,scone-sync,0.00163,2.71ms,49.98ms,98.11%
20000,scone-sync,0.00184,3.48ms,54.43ms,96.94%
20000,scone-sync,0.00229,4.70ms,57.15ms,94.82%
20000,scone-sync,0.00191,3.53ms,52.29ms,96.56%
20000,scone-sync,0.00214,4.40ms,73.79ms,95.65%
20000,scone-sync,0.00251,5.08ms,55.90ms,94.50%
20000,scone-sync,0.00164,2.81ms,50.46ms,97.64%
20000,scone-sync,0.00197,3.80ms,57.57ms,96.40%
20000,scone-sync,0.00164,2.78ms,43.84ms,96.18%
20000,scone-sync,0.00171,2.82ms,47.78ms,97.33%
20000,scone-sync,0.00173,3.16ms,55.62ms,97.72%
20000,scone-sync,0.00267,5.34ms,66.05ms,93.74%
20000,scone-sync,0.00216,4.51ms,65.66ms,95.93%
20000,scone-sync,0.00406,18.16ms,229.63ms,97.17%
20000,scone-sync,0.00246,4.92ms,60.45ms,93.94%
20000,scone-sync,0.0022,4.32ms,52.80ms,95.30%
20000,scone-sync,0.00203,4.07ms,60.86ms,96.42%
20000,scone-sync,0.00212,4.00ms,51.04ms,95.45%
20000,scone-sync,0.00267,5.65ms,67.90ms,94.16%
20000,scone-sync,0.00182,3.14ms,55.68ms,96.94%
20000,scone-sync,0.00234,4.84ms,65.47ms,95.13%
20000,scone-sync,0.00232,4.79ms,55.55ms,94.61%
20000,scone-sync,0.00119,814.38us,28.29ms,94.15%
20000,scone-sync,0.00191,3.51ms,58.14ms,96.29%
20000,scone-sync,0.00276,5.39ms,55.01ms,92.81%
20000,scone-sync,0.00167,3.01ms,54.18ms,97.54%
20000,scone-sync,0.00142,1.97ms,46.34ms,98.73%
20000,scone-sync,0.00243,4.88ms,58.94ms,94.59%
20000,scone-sync,0.00168,2.76ms,50.78ms,97.61%
20000,scone-sync,0.00189,3.64ms,52.90ms,96.70%
20000,scone-sync,0.00214,4.35ms,58.59ms,95.89%
20000,scone-sync,0.0017,2.97ms,54.08ms,97.51%
20000,scone-sync,0.00164,3.01ms,58.53ms,98.28%
20000,scone-sync,0.00281,5.61ms,56.35ms,92.97%
20000,scone-sync,0.00169,2.88ms,46.18ms,96.44%
20000,scone-sync,0.00192,3.52ms,58.72ms,96.64%
20000,scone-sync,0.00348,6.82ms,63.62ms,91.06%
20000,scone-sync,0.00171,3.05ms,58.05ms,97.77%
20000,scone-sync,0.00247,5.16ms,61.63ms,94.65%
40000,scone-sync,0.0012,760.32us,21.79ms,84.87%
40000,scone-sync,0.0025,10.66ms,159.23ms,97.78%
40000,scone-sync,0.00127,786.91us,22.64ms,82.72%
40000,scone-sync,0.00219,5.96ms,80.77ms,97.14%
40000,scone-sync,0.00152,1.23ms,24.05ms,92.94%
40000,scone-sync,0.0017,3.74ms,70.40ms,98.70%
40000,scone-sync,0.00108,0.94ms,24.34ms,97.99%
40000,scone-sync,0.00133,3.72ms,106.11ms,98.37%
40000,scone-sync,0.00121,1.02ms,34.08ms,94.44%
40000,scone-sync,0.00155,2.65ms,64.99ms,98.81%
40000,scone-sync,0.00162,4.31ms,89.28ms,98.36%
40000,scone-sync,0.00161,3.13ms,76.35ms,98.72%
40000,scone-sync,0.00738,36.27ms,381.44ms,96.85%
40000,scone-sync,0.00152,3.28ms,62.56ms,98.93%
40000,scone-sync,0.00137,1.13ms,35.81ms,94.29%
40000,scone-sync,0.00152,2.62ms,63.58ms,98.99%
40000,scone-sync,0.00166,3.63ms,87.62ms,98.69%
40000,scone-sync,0.00122,1.60ms,35.58ms,98.16%
40000,scone-sync,0.0014,1.41ms,34.43ms,96.29%
40000,scone-sync,0.0015,3.11ms,70.98ms,99.03%
40000,scone-sync,0.00134,763.43us,20.70ms,79.00%
40000,scone-sync,0.00127,1.80ms,44.58ms,98.28%
40000,scone-sync,0.00204,5.87ms,82.69ms,97.54%
40000,scone-sync,0.00135,710.10us,18.22ms,74.41%
40000,scone-sync,0.00157,3.30ms,75.78ms,99.15%
40000,scone-sync,0.00114,1.04ms,36.35ms,95.91%
40000,scone-sync,0.00121,764.92us,20.82ms,84.87%
40000,scone-sync,0.00135,700.64us,14.53ms,73.82%
40000,scone-sync,0.00204,5.93ms,78.53ms,97.47%
40000,scone-sync,0.00138,812.93us,17.02ms,80.04%
40000,scone-sync,0.00113,0.91ms,24.62ms,95.49%
40000,scone-sync,0.00147,1.33ms,32.46ms,95.16%
40000,scone-sync,0.00117,2.51ms,57.73ms,98.58%
40000,scone-sync,0.00141,0.89ms,21.71ms,84.09%
40000,scone-sync,0.00141,3.17ms,76.10ms,98.59%
40000,scone-sync,0.00142,1.10ms,35.46ms,92.94%
40000,scone-sync,0.00136,730.77us,17.36ms,75.61%
40000,scone-sync,0.01586,67.15ms,494.34ms,95.12%
40000,scone-sync,0.00155,3.25ms,78.21ms,98.58%
40000,scone-sync,0.0012,1.41ms,35.97ms,97.73%
40000,scone-sync,0.00184,4.58ms,78.08ms,98.13%
40000,scone-sync,0.00809,44.75ms,398.85ms,97.59%
40000,scone-sync,0.0013,800.74us,23.79ms,82.31%
40000,scone-sync,0.00281,11.39ms,262.14ms,97.08%
40000,scone-sync,0.00169,5.10ms,94.46ms,97.91%
40000,scone-sync,0.0012,794.38us,24.70ms,86.88%
40000,scone-sync,0.00164,3.97ms,76.16ms,98.62%
40000,scone-sync,0.00168,4.88ms,74.05ms,97.83%
40000,scone-sync,0.00118,705.36us,21.46ms,81.69%
40000,scone-sync,0.00168,4.63ms,90.88ms,98.30%
60000,scone-sync,0.00364,8.68ms,147.33ms,93.25%
60000,scone-sync,0.00673,17.17ms,222.72ms,93.29%
60000,scone-sync,0.01227,20.94ms,203.52ms,88.09%
60000,scone-sync,0.00449,10.93ms,121.15ms,93.50%
60000,scone-sync,0.00248,6.48ms,98.62ms,95.58%
60000,scone-sync,0.01301,24.45ms,296.19ms,89.54%
60000,scone-sync,0.00382,8.83ms,142.08ms,93.11%
60000,scone-sync,0.00527,11.99ms,160.13ms,92.14%
60000,scone-sync,0.00446,14.85ms,173.57ms,95.63%
60000,scone-sync,0.00452,9.56ms,110.21ms,91.28%
60000,scone-sync,0.00309,7.78ms,261.76ms,94.20%
60000,scone-sync,0.00216,6.09ms,110.66ms,96.57%
60000,scone-sync,0.00664,14.18ms,149.38ms,90.90%
60000,scone-sync,0.00312,7.69ms,134.14ms,94.52%
60000,scone-sync,0.00504,13.43ms,171.65ms,93.35%
60000,scone-sync,0.00331,7.77ms,141.95ms,93.62%
60000,scone-sync,0.00439,9.44ms,133.76ms,92.15%
60000,scone-sync,0.00552,12.21ms,184.19ms,91.29%
60000,scone-sync,0.00316,8.32ms,145.28ms,94.74%
60000,scone-sync,0.03897,103.26ms,704.00ms,89.68%
60000,scone-sync,0.0034,10.77ms,179.58ms,95.49%
60000,scone-sync,0.00158,3.55ms,78.08ms,97.05%
60000,scone-sync,0.00177,3.79ms,68.35ms,96.39%
60000,scone-sync,0.00411,10.44ms,147.71ms,93.77%
60000,scone-sync,0.00366,8.92ms,150.66ms,93.69%
60000,scone-sync,0.00589,13.62ms,139.78ms,92.11%
60000,scone-sync,0.00329,9.44ms,131.71ms,95.28%
60000,scone-sync,0.00387,7.43ms,87.23ms,91.11%
60000,scone-sync,0.02182,58.96ms,427.26ms,90.76%
60000,scone-sync,0.00246,5.63ms,100.54ms,94.62%
60000,scone-sync,0.00752,14.64ms,141.44ms,89.72%
60000,scone-sync,0.00229,3.76ms,55.07ms,92.05%
60000,scone-sync,0.00416,8.62ms,137.22ms,91.88%
60000,scone-sync,0.0014,2.33ms,49.60ms,96.73%
60000,scone-sync,0.04543,113.91ms,724.99ms,88.11%
60000,scone-sync,0.03693,96.31ms,709.63ms,89.66%
60000,scone-sync,0.00265,5.48ms,82.94ms,93.73%
60000,scone-sync,0.00573,11.98ms,137.98ms,90.77%
60000,scone-sync,0.00313,5.52ms,96.58ms,91.05%
60000,scone-sync,0.00362,8.90ms,141.57ms,93.69%
60000,scone-sync,0.00343,12.88ms,165.63ms,96.41%
60000,scone-sync,0.00387,11.03ms,169.47ms,94.77%
60000,scone-sync,0.0023,4.99ms,101.44ms,94.28%
60000,scone-sync,0.00167,2.38ms,35.20ms,93.65%
60000,scone-sync,0.00298,8.19ms,165.50ms,95.35%
60000,scone-sync,0.00326,5.91ms,108.10ms,90.95%
60000,scone-sync,0.00155,2.46ms,57.28ms,95.04%
60000,scone-sync,0.00304,7.37ms,105.02ms,93.94%
60000,scone-sync,0.00209,7.05ms,131.71ms,97.79%
60000,scone-sync,0.00227,5.80ms,120.90ms,95.82%
80000,scone-sync,0.63774,427.41ms,1.64s,58.76%
80000,scone-sync,0.6847,516.20ms,2.40s,60.73%
80000,scone-sync,0.8906,469.24ms,2.16s,68.24%
80000,scone-sync,2.25,784.22ms,4.70s,71.61%
80000,scone-sync,1.75,721.81ms,3.82s,68.15%
80000,scone-sync,0.86107,599.36ms,2.58s,62.67%
80000,scone-sync,1.94,817.72ms,4.57s,65.40%
80000,scone-sync,0.27764,250.97ms,1.21s,64.48%
80000,scone-sync,1.63,401.43ms,3.13s,67.40%
80000,scone-sync,0.00131,3.97ms,62.34ms,98.00%
80000,scone-sync,0.04026,133.66ms,1.09s,92.87%
80000,scone-sync,1.78,471.49ms,3.32s,70.83%
80000,scone-sync,1.50,509.68ms,2.70s,65.11%
80000,scone-sync,1.10,917.37ms,2.85s,51.58%
80000,scone-sync,0.78467,473.67ms,2.10s,63.36%
80000,scone-sync,1.28,563.14ms,2.43s,69.06%
80000,scone-sync,0.8794,535.12ms,2.13s,59.38%
80000,scone-sync,0.03695,66.49ms,450.05ms,86.16%
80000,scone-sync,1.29,464.85ms,2.72s,69.67%
80000,scone-sync,1.53,627.93ms,3.13s,69.35%
80000,scone-sync,0.25115,359.98ms,1.63s,82.76%
80000,scone-sync,0.31823,308.01ms,1.51s,68.79%
80000,scone-sync,2.95,462.92ms,4.12s,66.39%
80000,scone-sync,0.62008,544.65ms,1.84s,48.38%
80000,scone-sync,2.61,754.77ms,4.80s,70.92%
80000,scone-sync,0.7761,564.07ms,2.10s,59.77%
80000,scone-sync,1.67,521.63ms,2.66s,67.93%
80000,scone-sync,0.54522,487.95ms,1.79s,48.60%
80000,scone-sync,2.13,618.49ms,3.95s,66.36%
80000,scone-sync,0.2707,333.69ms,1.42s,85.45%
80000,scone-sync,0.90064,656.63ms,2.55s,61.56%
80000,scone-sync,1.04,474.59ms,2.37s,64.69%
80000,scone-sync,0.58353,580.98ms,2.06s,70.47%
80000,scone-sync,0.04634,116.07ms,1.02s,90.86%
80000,scone-sync,0.88494,624.71ms,2.27s,57.46%
80000,scone-sync,1.24,523.07ms,2.43s,62.69%
80000,scone-sync,0.70835,518.43ms,2.19s,60.01%
80000,scone-sync,0.50859,426.97ms,1.70s,54.38%
80000,scone-sync,1.87,433.67ms,2.78s,68.06%
80000,scone-sync,0.01058,53.33ms,643.07ms,96.64%
80000,scone-sync,1.88,532.32ms,3.50s,69.46%
80000,scone-sync,1.34,559.23ms,2.73s,67.09%
80000,scone-sync,1.14,682.75ms,2.72s,63.43%
80000,scone-sync,1.32,648.21ms,2.86s,64.04%
80000,scone-sync,1.11,727.59ms,2.85s,60.37%
80000,scone-sync,1.47,546.79ms,3.23s,68.75%
80000,scone-sync,1.15,610.93ms,2.67s,61.44%
80000,scone-sync,0.66412,365.95ms,1.60s,63.30%
80000,scone-sync,0.97647,503.73ms,2.43s,68.20%
80000,scone-sync,0.6934,494.20ms,1.97s,60.46%
100000,noscone,0.00307,8.49ms,122.62ms,94.46%
100000,noscone,0.05999,131.57ms,765.95ms,87.97%
100000,noscone,0.00175,4.75ms,91.46ms,95.70%
100000,noscone,0.00565,18.11ms,240.38ms,95.37%
100000,noscone,0.03227,113.17ms,764.42ms,93.18%
100000,noscone,0.01944,39.36ms,414.72ms,90.51%
100000,noscone,0.01071,63.26ms,838.14ms,97.23%
100000,noscone,0.00175,5.77ms,91.46ms,97.50%
100000,noscone,0.01108,48.85ms,624.64ms,97.14%
100000,noscone,0.02419,39.63ms,359.42ms,87.30%
100000,noscone,0.05014,142.89ms,1.03s,90.01%
100000,noscone,0.30499,328.61ms,1.35s,83.78%
100000,noscone,0.16461,269.88ms,1.28s,84.98%
100000,noscone,0.00427,7.60ms,72.64ms,89.88%
100000,noscone,0.00124,1.48ms,27.20ms,92.41%
100000,noscone,0.07149,136.34ms,723.97ms,86.80%
100000,noscone,0.0726,197.03ms,1.18s,89.32%
100000,noscone,0.0121,33.51ms,236.03ms,91.51%
100000,noscone,0.02331,55.47ms,331.52ms,88.21%
100000,noscone,0.00371,8.14ms,131.46ms,91.81%
100000,noscone,0.09625,267.28ms,1.49s,90.10%
100000,noscone,0.00586,15.80ms,172.80ms,93.96%
100000,noscone,0.00355,9.39ms,118.78ms,93.68%
100000,noscone,0.06739,209.93ms,1.64s,91.13%
100000,noscone,0.04342,112.34ms,858.62ms,88.34%
100000,noscone,0.01511,46.11ms,491.78ms,92.34%
100000,noscone,0.1133,174.26ms,813.06ms,80.39%
100000,noscone,0.00199,5.58ms,96.26ms,95.82%
100000,noscone,0.00253,5.50ms,75.65ms,93.07%
100000,noscone,0.01441,41.72ms,316.42ms,91.81%
100000,noscone,0.003,8.82ms,145.41ms,96.07%
100000,noscone,0.0299,80.79ms,816.13ms,90.05%
100000,noscone,0.00242,4.26ms,46.94ms,91.80%
100000,noscone,0.01046,37.18ms,271.87ms,94.07%
100000,noscone,0.0098,19.71ms,167.94ms,89.69%
100000,noscone,0.07024,159.73ms,990.72ms,89.39%
100000,noscone,0.01679,50.17ms,418.05ms,92.43%
100000,noscone,0.00182,5.29ms,97.15ms,96.48%
100000,noscone,0.00206,3.55ms,55.65ms,91.78%
100000,noscone,0.05698,142.41ms,946.18ms,88.94%
100000,noscone,0.01899,47.80ms,333.82ms,90.15%
100000,noscone,0.02791,83.59ms,853.50ms,90.47%
100000,noscone,0.05443,122.49ms,744.45ms,88.09%
100000,noscone,0.05134,100.94ms,601.60ms,87.05%
100000,noscone,0.00218,6.73ms,84.93ms,96.96%
100000,noscone,0.01314,24.96ms,267.52ms,88.93%
100000,noscone,0.00981,23.80ms,196.35ms,91.19%
100000,noscone,0.00632,12.98ms,129.79ms,90.54%
100000,noscone,0.00654,17.17ms,177.54ms,92.64%
100000,noscone,0.00162,3.04ms,50.11ms,93.66%
100000,scone-async,3.98,996.28ms,6.21s,61.82%
100000,scone-async,5.00,923.98ms,7.56s,65.63%
100000,scone-async,4.13,859.38ms,6.16s,62.25%
100000,scone-async,5.02,982.97ms,7.43s,62.97%
100000,scone-async,3.07,530.63ms,5.03s,66.58%
100000,scone-async,4.71,942.77ms,7.15s,64.97%
100000,scone-async,4.19,587.25ms,5.84s,66.86%
100000,scone-async,3.81,942.58ms,5.90s,60.92%
100000,scone-async,3.88,903.91ms,6.59s,65.82%
100000,scone-async,3.73,825.66ms,6.03s,67.75%
100000,scone-async,3.04,678.62ms,5.07s,64.82%
100000,scone-async,3.98,996.28ms,6.21s,61.82%
100000,scone-async,5.00,923.98ms,7.56s,65.63%
100000,scone-async,4.13,859.38ms,6.16s,62.25%
100000,scone-async,5.02,982.97ms,7.43s,62.97%
100000,scone-async,3.07,530.63ms,5.03s,66.58%
100000,scone-async,4.71,942.77ms,7.15s,64.97%
100000,scone-async,4.19,587.25ms,5.84s,66.86%
100000,scone-async,3.81,942.58ms,5.90s,60.92%
100000,scone-async,3.88,903.91ms,6.59s,65.82%
100000,scone-async,3.73,825.66ms,6.03s,67.75%
100000,scone-async,3.04,678.62ms,5.07s,64.82%
100000,scone-async,3.98,996.28ms,6.21s,61.82%
100000,scone-async,5.00,923.98ms,7.56s,65.63%
100000,scone-async,4.13,859.38ms,6.16s,62.25%
100000,scone-async,5.02,982.97ms,7.43s,62.97%
100000,scone-async,3.07,530.63ms,5.03s,66.58%
100000,scone-async,4.71,942.77ms,7.15s,64.97%
100000,scone-async,4.19,587.25ms,5.84s,66.86%
100000,scone-async,3.81,942.58ms,5.90s,60.92%
100000,scone-async,3.88,903.91ms,6.59s,65.82%
100000,scone-async,3.73,825.66ms,6.03s,67.75%
100000,scone-async,3.04,678.62ms,5.07s,64.82%
100000,scone-async,3.98,996.28ms,6.21s,61.82%
100000,scone-async,5.00,923.98ms,7.56s,65.63%
100000,scone-async,4.13,859.38ms,6.16s,62.25%
100000,scone-async,5.02,982.97ms,7.43s,62.97%
100000,scone-async,3.07,530.63ms,5.03s,66.58%
100000,scone-async,4.71,942.77ms,7.15s,64.97%
100000,scone-async,4.19,587.25ms,5.84s,66.86%
100000,scone-async,3.81,942.58ms,5.90s,60.92%
100000,scone-async,3.88,903.91ms,6.59s,65.82%
100000,scone-async,3.73,825.66ms,6.03s,67.75%
100000,scone-async,3.04,678.62ms,5.07s,64.82%
100000,scone-async,3.98,996.28ms,6.21s,61.82%
100000,scone-async,5.00,923.98ms,7.56s,65.63%
100000,scone-async,4.13,859.38ms,6.16s,62.25%
100000,scone-async,5.02,982.97ms,7.43s,62.97%
100000,scone-async,3.07,530.63ms,5.03s,66.58%
100000,scone-async,4.71,942.77ms,7.15s,64.97%
100000,scone-sync,4.58,836.03ms,6.97s,64.96%
100000,scone-sync,4.30,750.53ms,6.18s,64.95%
100000,scone-sync,4.37,963.09ms,6.85s,61.46%
100000,scone-sync,3.65,884.68ms,6.16s,68.14%
100000,scone-sync,4.26,779.22ms,6.24s,62.30%
100000,scone-sync,3.58,855.63ms,5.92s,63.88%
100000,scone-sync,4.30,986.33ms,6.97s,65.65%
100000,scone-sync,4.01,879.79ms,6.70s,66.85%
100000,scone-sync,4.69,999.01ms,7.41s,63.30%
100000,scone-sync,3.67,935.32ms,6.42s,62.39%
